id,vernacularName,language,locality
4530,peroba-rosa,PORTUGUES,
4536,Pitiá-branco,PORTUGUES,
4551,mucugê,PORTUGUES,nordeste
4592,cipó-de-leite,PORTUGUES,
4601,cipó-de-leite,PORTUGUES,sudeste
4606,pau-pereira,PORTUGUES,
4620,Banana de papagaio,PORTUGUES,Sudeste
4621,Janaúba,PORTUGUES,Nordeste
4621,Tiborna,PORTUGUES,Nordeste
4655,jalapa-vermelha,PORTUGUES,
4662,jalapa,PORTUGUES,
4662,jalapa do campo,PORTUGUES,
4671,jalapa do campo,PORTUGUES,
4671,jalapa rosa,PORTUGUES,
4713,cipó de leite,PORTUGUES,
4840,pau-de-cachimbo,PORTUGUES,nordeste
4841,pau-de-cachimbo-branco,PORTUGUES,nordeste
4841,pau-de-leite,PORTUGUES,nordeste
4847,leiteiro,PORTUGUES,sudeste
4847,jasmim-grado,PORTUGUES,sudeste
4847,Casca D'Anta,PORTUGUES,sudeste
4857,candinha,PORTUGUES,Ceará
4857,cipó janamba,PORTUGUES,Maranhão
4883,caúna,PORTUGUES,Sul
4889,caúna,PORTUGUES,Sul
4889,mate,PORTUGUES,Sul
4889,erva-mate,PORTUGUES,Sul
4895,Mange da Serra,PORTUGUES,Rio de Janeiro
4904,erva-mate,PORTUGUES,
4904,mate,PORTUGUES,
4910,congonha,PORTUGUES,Sul
4913,antúrio-da-serra,PORTUGUES,sudeste; sul
4966,Gravatá-de-Lajedo,PORTUGUES,Bahia
4985,Erva-de-cobra,PORTUGUES,Rio de Janeiro
4986,Jararaca,PORTUGUES,Distrito Federal
4992,Jararaca,PORTUGUES,Bahia
4993,Batata-de-cobra,PORTUGUES,Paraná
4995,Tinhorão,PORTUGUES,Todas
5000,cipó-titica,PORTUGUES,Brasil
5000,timbó-peba,PORTUGUES,Brasil
5010,costela de adão,PORTUGUES,Nordeste
5011,tajá brava,PORTUGUES,Acre
5011,timbó-titica,PORTUGUES,Pará
5016,Imbé,PORTUGUES,
5021,tucuá,PORTUGUES,São Paulo/ Brasil
5023,Banana do brejo,PORTUGUES,Brasil
5023,Imbê de comer,PORTUGUES,Brasil
5026,Banana do brejo,PORTUGUES,
5026,Banana do chacá,PORTUGUES,
5028,Cipó preto,PORTUGUES,Santa Catarina
5033,Imbirana,PORTUGUES,
5034,Imbé,PORTUGUES,
5040,maria mole,PORTUGUES,Bahia
5043,Imbé,PORTUGUES,Bahia
5051,cipó de imbé,PORTUGUES,
5051,imbé miúdo,PORTUGUES,
5052,Filodendro,PORTUGUES,
5062,Aringa-iba,PORTUGUES,Rio de Janeiro
5068,mãe-do-imbé,PORTUGUES,Bahia
5068,Milho de caboclo,PORTUGUES,Bahia
5081,aninga de cinco dedos,PORTUGUES,Acre
5152,alecrim do campo,PORTUGUES,RS; SC
5152,romerillo,ESPANHOL,Uruguai
5157,alecrim,PORTUGUES,
5158,carquejinha,PORTUGUES,
5158,carqueja-doce,PORTUGUES,
5158,carqueja-branca,PORTUGUES,
5159,alecrim,PORTUGUES,
5159,vassoura,PORTUGUES,
5161,vassourinha,PORTUGUES,
5162,alecrim-do-campo,PORTUGUES,
5162,erva-santa,PORTUGUES,
5162,mata-formigueiro,PORTUGUES,
5163,alecrim,PORTUGUES,
5163,alecrim-do-mato,PORTUGUES,
5165,alecrim-do-mato,PORTUGUES,
5165,trupichava,PORTUGUES,
5168,alecrim,PORTUGUES,
5168,vassoura,PORTUGUES,
5172,carqueja,PORTUGUES,
5172,carqueja-amargosa,PORTUGUES,
5173,vassourinha,PORTUGUES,
5181,alecrim,PORTUGUES,
5181,vassoura,PORTUGUES,
5183,carqueja,PORTUGUES,
5190,alecrim,PORTUGUES,
5190,vassourinha,PORTUGUES,
5194,carquejão,PORTUGUES,
5194,carqueja-de-folha-larga,PORTUGUES,
5195,alecrim,PORTUGUES,
5198,vassourinha-de-topo-de-morro,PORTUGUES,
5212,alecrim-de-vassoura,PORTUGUES,
5212,trapichava,PORTUGUES,
5212,vassoura-alecrim,PORTUGUES,
5212,vassoura-branca,PORTUGUES,
5213,carqueja,PORTUGUES,
5216,carqueja,PORTUGUES,
5220,erva-santa,PORTUGUES,
5221,carqueja,PORTUGUES,
5222,alecrim,PORTUGUES,
5222,vassoura,PORTUGUES,
5224,alecrim,PORTUGUES,
5224,alecrim-da-mata,PORTUGUES,
5226,alecrim,PORTUGUES,
5232,alecrim-das-pedras,PORTUGUES,
5233,alecrim,PORTUGUES,
5234,alecrim,PORTUGUES,Teresópolis; RJ
5235,carqueja-das-turfeiras,PORTUGUES,
5236,alecrim-de-folha-larga,PORTUGUES,Rio Grande do Sul
5236,vassoura,PORTUGUES,Rio Grande do Sul
5237,rebentão,PORTUGUES,
5237,mata-pasto,PORTUGUES,
5237,erva-de-sant’ana,PORTUGUES,
5237,chirca-do-mato,PORTUGUES,
5237,cambará-cheiroso,PORTUGUES,
5237,arrebentão,PORTUGUES,
5239,carqueja,PORTUGUES,
5239,carqueja-das-turfeiras,PORTUGUES,
5240,alecrim,PORTUGUES,
5241,alecrim-da-praia,PORTUGUES,
5241,alecrim,PORTUGUES,
5243,carqueja,PORTUGUES,
5243,carqueja-gaúcha,PORTUGUES,
5245,carqueja,PORTUGUES,
5247,alecrim,PORTUGUES,
5247,vassoura,PORTUGUES,
5248,alecrim,PORTUGUES,
5248,alecrim-do-mato,PORTUGUES,
5249,arnica,PORTUGUES,
5249,erva-de-coelho,PORTUGUES,
5249,joão-russo,PORTUGUES,
5249,vara-de-visgo,PORTUGUES,
5252,alecrim,PORTUGUES,
5252,vassoura,PORTUGUES,
5254,alecrim,PORTUGUES,
5254,alecrim-das-pedras,PORTUGUES,
5256,carrasco-do-campo,PORTUGUES,
5258,cambará-rebentão,PORTUGUES,
5258,casadinha-preta,PORTUGUES,
5258,casadinha-preta-de-folha-fina,PORTUGUES,
5258,erva-de-santana,PORTUGUES,
5259,alecrim-da-serra,PORTUGUES,
5259,vassoura-da-serra,PORTUGUES,
5260,alecrim,PORTUGUES,
5260,alecrim-da-serra,PORTUGUES,
5260,vassoura,PORTUGUES,
5260,vassoura-lajeana,PORTUGUES,
5263,erva-de-sant'ana,PORTUGUES,
5263,erva-sant'ana,PORTUGUES,
5270,Lingua-de-vaca,PORTUGUES,Sul
5272,lingua-de-vaca; voadeira; amor-de-hoem,PORTUGUES,sudeste e sul
5274,Chamama;,PORTUGUES,
5274,Folha-de-grama; fumo-do-mato; erva-de-sangue; sanguineira,PORTUGUES,
5274,lingua-de-vaca; lingua-de-vaca-miúda; serralha; arnica; Buglosa;,PORTUGUES,sudeste
5274,Tapira-pecú; tapira,KAXINAWA,sudeste
5276,Lingua-de-vaca,PORTUGUES,Sudeste
5334,margaridinha-do-perau,PORTUGUES,RS
5378,guaco,PORTUGUES,sul
5382,cipó-cabeludo,PORTUGUES,sul
5388,guaco,PORTUGUES,sul
5388,guaco-cheiroso,PORTUGUES,sul
5495,Capiçoba branca,PORTUGUES,Minas Gerais
5503,arnica-brasileira; erva-lanceta; arnica; espiga-de,PORTUGUES,Sudeste e Sul
5505,erva-da-pedra,PORTUGUES,Rio Grande do Sul
5516,Cravo-do-campo,PORTUGUES,Sul
5517,Cravo-do-campo,PORTUGUES,Sudeste
5518,Cravo-do-campo,PORTUGUES,
5520,Cravo-do-campo,PORTUGUES,Sul e Sudeste
5536,fumo bravo,PORTUGUES,sul
5536,tabaquillo del monte,ESPANHOL,argentina
5544,papel higiênico do cerrado,PORTUGUES,Serra Dourada; GO
5546,urupé,PORTUGUES,Amazonas; Pará e Goiás
5546,espiga-de-sangue,PORTUGUES,Amazonas; Pará e Goiás
5546,cupuçuca,PORTUGUES,Bahia
5546,espiga-de-dragão,PORTUGUES,Norte
5548,urupé,PORTUGUES,Pará
5548,sempre-viva-do-mato,PORTUGUES,
5548,erva-de-veado,PORTUGUES,Pernambuco
5548,fel-da-terra,PORTUGUES,Santa Catarina
5548,estrela-de-cutia,PORTUGUES,Mato Grosso
5548,estrela-do-chão,PORTUGUES,Mato Grosso
5548,rosa-de-caboclo,PORTUGUES,
5550,espiga-seca,PORTUGUES,Sudeste
5552,flor-de-piedra,ESPANHOL,
5552,boa-noite,PORTUGUES,Santa Catarina
5552,Batata-de-escamas,PORTUGUES,Santa Catarina
5553,urubetim,PORTUGUES,
5553,sanchim,PORTUGUES,
5553,pinha-de-raiz,PORTUGUES,
5553,milho-de-cobra,PORTUGUES,Mato Grosso
5553,espiga-da-terra,PORTUGUES,Mato Grosso
5553,milho-de-capoeira,PORTUGUES,Minas Gerais
5553,fel-da-terra,PORTUGUES,Minas Gerais
5553,carimã,PORTUGUES,Espírito Santo
5553,Batata-de-escamas,PORTUGUES,Santa Catarina
5553,boa-noite,PORTUGUES,Santa Catarina
5555,fel-da-terra,PORTUGUES,
5555,esponja-de-raiz,PORTUGUES,
5555,cogumelo-de-sangue,PORTUGUES,
5555,cogumelo-de-caboclo,PORTUGUES,
5742,Espinho-de-são-joão,PORTUGUES,Sul
5745,colorau,PORTUGUES,
5745,urucum,PORTUGUES,Amazônia
5769,monjola,PORTUGUES,SC
5875,caraguatá,PORTUGUES,Mata Sul de Pernambuco
5959,Ananá-de-raposa,PORTUGUES,Mata Atlântica nordestina
6587,aroeira da mata,PORTUGUES,Mata Atlantica
6594,breu de caatinga,PORTUGUES,Acre
6599,kandei'y tuwyr,PORTUGUES,Maranhao (Ka'apor)
6599,breu,PORTUGUES,Para'
6605,catuaba,PORTUGUES,Mata Atlantica
6608,almácega,PORTUGUES,Sudeste
6609,amescla,PORTUGUES,Sudeste
6609,amescla tapina,PORTUGUES,Sudeste
6635,piuinha-do-brejo (Sampaio 498; R),PORTUGUES,Sudeste
6651,bom-para-tudo,PORTUGUES,Sudeste
6651,canela-branca,PORTUGUES,Sudeste; Sul
6651,casca-de-cutia,PORTUGUES,Sudeste
6678,Congonha,PORTUGUES,
6678,Congonha-de-bugre,PORTUGUES,
6678,Congonha-do-sertão,PORTUGUES,
6678,Congonha-falsa,PORTUGUES,
6678,Erva-de-anta,PORTUGUES,
6678,Falso-mate,PORTUGUES,
6678,Inhanê,PORTUGUES,
6678,Yapon,PORTUGUES,Sul
6678,Yerba de palos de paraguayos,PORTUGUES,Sul
6679,Carne-de-vaca,PORTUGUES,
6679,Perobossu,PORTUGUES,Sudeste
6682,jaracatiá,PORTUGUES,Acre
6688,pequi,PORTUGUES,Centro-Oeste
6689,Piqui,PORTUGUES,Sudeste
6691,espinheira,PORTUGUES,RS
6691,espirilho-do-campo,PORTUGUES,PR
6691,roseta,PORTUGUES,RS; SC
6698,erva-de-galinha,PORTUGUES,SP; PR; SC
6698,orelha-de-rato,PORTUGUES,RS
6701,erva-de-galinha,PORTUGUES,RS
6704,estrelinha,PORTUGUES,MG
6704,pega-pinto,PORTUGUES,BA
6704,jaguari-caá,PORTUGUES,PA
6704,ave-maria; borboleta; cordão-de-sapo; drimaria,PORTUGUES,MG
6704,agrião-selvagem,PORTUGUES,ES
6704,erva-tostão,PORTUGUES,AM
6704,jaboticaá,PORTUGUES,MG; PA
6704,mastruço-de-brejo,PORTUGUES,SP; MG; PR
6707,erva-de-panaricio,PORTUGUES,SP
6729,erva-de-passarinho,PORTUGUES,SP
6729,morrião-de-inverno,PORTUGUES,RS
6729,morrião-branco,PORTUGUES,RS
6729,esperguta,PORTUGUES,RS
6729,hortelã,PORTUGUES,BA
6729,mirurje,PORTUGUES,SP
6729,morrião-de-passarinho,PORTUGUES,MG; SP; PR; RS
6783,Marmeleiro,PORTUGUES,Sudeste
6827,Guanandi,PORTUGUES,sudeste
6827,jacareúba,PORTUGUES,Acre
6827,Jacareúba,PORTUGUES,Amazônia
6827,Landim,PORTUGUES,Amazônia
6841,Apuí,PORTUGUES,Amazônia
6841,Ceboleira,PORTUGUES,Nordeste
6841,Manga-brava,PORTUGUES,Amazônia
6841,Mangue-branco,PORTUGUES,Amazônia
6841,Mucugê-bravo,PORTUGUES,Nordeste
6841,Orelha-de-burro,PORTUGUES,Nordeste
6844,apuizinha,PORTUGUES,Amazônia
6844,gameleira,PORTUGUES,Nordeste
6853,bacupari,PORTUGUES,
6854,bacuri caraquento,PORTUGUES,Acre
6854,bacuri liso,PORTUGUES,Acre
6854,bacuri maxixe,PORTUGUES,Acre
6854,jambo boliviano,PORTUGUES,Acre
6860,Pau-santo,PORTUGUES,
6866,Gordinha,PORTUGUES,
6869,Pau-santo,PORTUGUES,
6871,Pequiá-amarelo,PORTUGUES,
6871,Pau-mandioca,PORTUGUES,
6872,Caga-matéria,PORTUGUES,
6873,Leiteira,PORTUGUES,
6874,Rosa-do-campo,PORTUGUES,
6878,Pau-de-leite,PORTUGUES,
6878,João-mole,PORTUGUES,
6882,Anani,PORTUGUES,Amazônia
6882,ananí,PORTUGUES,Acre
6882,Guanandi,PORTUGUES,Sudeste
6894,guarajuba,PORTUGUES,SC; RJ
6894,mirindiba-amarela,PORTUGUES,RJ
6894,mirindiba,PORTUGUES,RJ
6894,pindahyba,PORTUGUES,RJ
6900,escovinha,PORTUGUES,RJ
6900,pente de macaco,PORTUGUES,Acre
6900,surucuá,PORTUGUES,Acre
6901,caatinga branca; vaqueta;,PORTUGUES,SE
6901,gabirobinha; mofumbo;  jacarezinho,PORTUGUES,SE
6902,pente-de-macaco;mofumbo,PORTUGUES,NE
6902,escova-de-macaco; escovinha; bugi; bicho-cabeludo; cipó,PORTUGUES,SE
6904,escova-de-macaco; mufumbo-do-rio;,PORTUGUES,SE
6904,lacre-do-campo; rabo-de-macaco; remela-de-macaco;  jamarataia; mata-cabra; lágrima-de-virgem,PORTUGUES,SE
6905,tototo,PORTUGUES,RR
6905,cipó-de-clareira,PORTUGUES,ES
6905,cipó-invasor,PORTUGUES,ES
6905,cipó-babado,PORTUGUES,ES
6905,pombeiral,PORTUGUES,MT
6905,juti'airimbo,PORTUGUES,MA
6905,cipó-de-bugio,PORTUGUES,
6905,bugio,PORTUGUES,
6905,mofumbo,PORTUGUES,
6906,carne-de-vaca; cipóaba; mofumbo; marmeleiro,PORTUGUES,
6906,graxama-branca; vaqueta;,PORTUGUES,
6907,cipó-mofumbo; pajaú,PORTUGUES,GO
6907,caatinga-branca,PORTUGUES,MA
6907,jacarezimho,PORTUGUES,MG
6907,mofumbo,PORTUGUES,BA;PI
6907,sipaúba,PORTUGUES,PI
6907,cipó,PORTUGUES,Sudeste
6907,cipó vermelho,PORTUGUES,Acre
6910,mangue-de-botão; mangue-negro; amora-do-mar,PORTUGUES,
6912,mangue-amarelo,PORTUGUES,SE
6912,mangue-branco,PORTUGUES,BA;RJ;PE;PA;SE
6912,mangue,PORTUGUES,PE;ES
6912,mangue-do-brejo,PORTUGUES,RJ
6912,mangue-de-sapateiro,PORTUGUES,SC;SE
6912,tinteiro,PORTUGUES,AP; MA;SC;PA
6912,mangue-vermelho,PORTUGUES,RJ; PE
6912,mangue-preto,PORTUGUES,RJ
6912,falso-mangue,PORTUGUES,RJ
6912,mange-mariso,PORTUGUES,BA
6912,mangue-manso,PORTUGUES,BA; SE
6914,merindiba,PORTUGUES,Rio de Janeiro (Sudeste)
6914,guarajuba,PORTUGUES,Rio de Janeiro (Sudeste)
6915,sarandi amarelo,PORTUGUES,SC
6915,amarelinho,PORTUGUES,SC
6915,tanimbú,PORTUGUES,SC
6915,amarela,PORTUGUES,SC
6915,amarilho,PORTUGUES,SC
6916,camuxá,PORTUGUES,PE
6917,merindiba (CE; GO); pequi (ES; BA); cerne-amarelo (SP),PORTUGUES,CE (Nordeste); GO (Centro-Oeste); ES; BA; SP
6917,maria-preta (GO; MG); garrote (MG); pau-sangue (MG),PORTUGUES,GO (Centro-Oeste); MG (Sudeste)
6918,merindiba; piúna,PORTUGUES,Mins Gerais; Rio de Janeiro; São Paulo (Sudeste)
6919,araçá-d´água (BA; ES); pelada (ES),PORTUGUES,BA; ES
6920,pelada,PORTUGUES,Espírirto Santo (Sudeste); Minas Gerais (Sudeste)
6920,mameluco,PORTUGUES,Pernambuco (Nordeste)
6921,guarajuvinha,PORTUGUES,SC
6922,dedal,PORTUGUES,SP
6922,sarandi,PORTUGUES,PR
6922,amarelinho,PORTUGUES,SP
6922,capitãozinho,PORTUGUES,SP
6947,café-grande-do-mato,PORTUGUES,Rio de Janeiro
6952,mata cachorro,PORTUGUES,Rio de Janeiro
6952,mauba do mato,PORTUGUES,Rio de Janeiro
6955,falso-calcanhar-de-cotia,PORTUGUES,São Paulo
6956,Cipó-baga-de-bico,PORTUGUES,Santa Catarina
6966,cipó-rabo-de-macaco,PORTUGUES,Santa Catarina
6984,tinge-ovos,PORTUGUES,
6984,espaguete,PORTUGUES,
6984,cuscuta,PORTUGUES,
6984,aletria,PORTUGUES,
6984,cipó-dourado,PORTUGUES,
6984,fios-de-ovos,PORTUGUES,
6984,cipó-chumbo,PORTUGUES,
7003,azulzinha,PORTUGUES,
7012,gota-de-orvalho,PORTUGUES,Sudeste
7012,confete,PORTUGUES,Sudeste
7022,batata-brava,PORTUGUES,
7022,batatarana,PORTUGUES,Acre
7022,boa-noite,PORTUGUES,
7022,cipó-café,PORTUGUES,
7022,dama-da-noite,PORTUGUES,
7022,bona-nox,PORTUGUES,
7022,flor-da-noite,PORTUGUES,
7025,corda-de-viola,PORTUGUES,
7025,batatinha,PORTUGUES,
7025,corriola,PORTUGUES,
7025,campainha,PORTUGUES,
7026,salsa,PORTUGUES,
7026,batatarana,PORTUGUES,
7026,batata-brava,PORTUGUES,Acre
7026,batatão,PORTUGUES,
7026,salsa-brava,PORTUGUES,
7027,jetirana,PORTUGUES,
7029,timbó,PORTUGUES,
7030,jetirana,PORTUGUES,
7030,enrola-semana,PORTUGUES,
7030,ipoméia,PORTUGUES,
7030,campainha,PORTUGUES,
7030,corda-de-viola,PORTUGUES,
7030,corriola,PORTUGUES,
7030,jitirana,PORTUGUES,
7032,algodão-bravo,PORTUGUES,
7032,mata-cabra,PORTUGUES,
7033,cipó-batata,PORTUGUES,
7033,vetila,PORTUGUES,
7039,amaroleite,PORTUGUES,Minas Gerais
7039,jalapa-de-mato-grosso,PORTUGUES,Mato Grosso
7041,jetirana,PORTUGUES,
7041,amarra-amarra,PORTUGUES,
7041,batatarana,PORTUGUES,
7041,jitirana,PORTUGUES,
7041,jitirana-vermelha,PORTUGUES,
7041,corda-de-viola,PORTUGUES,
7041,corriola,PORTUGUES,
7043,campainha-branca,PORTUGUES,
7043,cipó-da-praia,PORTUGUES,
7043,couve-marinha,PORTUGUES,
7043,salsa-da-praia,PORTUGUES,
7045,campainha,PORTUGUES,
7045,Corda-de-viola,PORTUGUES,
7045,corriola,PORTUGUES,
7045,Jetirana,PORTUGUES,
7046,jetirana,PORTUGUES,
7046,corriola,PORTUGUES,
7046,campainha,PORTUGUES,
7046,corda-de-viola,PORTUGUES,
7049,jalapa-do-brasil,PORTUGUES,
7050,amarra-amarra,PORTUGUES,
7050,corda-de-viola,PORTUGUES,
7050,corriola,PORTUGUES,
7050,Jetirana,PORTUGUES,
7051,salsa-pé-de-cabra,PORTUGUES,
7051,salsa-brava,PORTUGUES,
7051,salsa,PORTUGUES,
7055,bons-dias,PORTUGUES,
7055,campainha,PORTUGUES,
7055,corda-de-viola,PORTUGUES,
7055,corriola,PORTUGUES,
7055,glória-da-manhã,PORTUGUES,
7055,jitirana,PORTUGUES,
7056,esqueletinho-de-jardim,PORTUGUES,
7056,primavera,PORTUGUES,
7056,esqueleto,PORTUGUES,
7056,corriola,PORTUGUES,
7056,corda-de-viola,PORTUGUES,
7056,cardeal,PORTUGUES,
7057,campainha,PORTUGUES,
7057,corda-de-viola,PORTUGUES,
7062,batatarana,PORTUGUES,
7062,campainha,PORTUGUES,
7063,falso-café,PORTUGUES,
7069,jetirana,PORTUGUES,
7069,corriola,PORTUGUES,
7069,corda-de-viola,PORTUGUES,
7069,campainha,PORTUGUES,
7095,batatão-roxo,PORTUGUES,
7095,jetirana-de-batata,PORTUGUES,
7095,jetirana-cabeluda,PORTUGUES,
7095,jetirana,PORTUGUES,
7095,corda-de-viola,PORTUGUES,
7096,campainha,PORTUGUES,Brasil
7096,jetirana,PORTUGUES,Brasil
7100,batatarana,PORTUGUES,Brasil
7100,jetirana,PORTUGUES,Brasil
7101,Velame,PORTUGUES,
7102,flor-de-pau,PORTUGUES,
7102,rosa-de-pau,PORTUGUES,
7102,ipoméia-do-ceilão,PORTUGUES,
7108,amaro-leite,PORTUGUES,
7108,batata-de-purga,PORTUGUES,
7112,lençol-branco,PORTUGUES,
7126,gramimunha-de-duas-cores,PORTUGUES,sul
7127,gramimunha-miuda,PORTUGUES,sul
7129,gramimunha,PORTUGUES,sul
7129,gramoinha,PORTUGUES,sul
7132,Timpopeba,PORTUGUES,Espírito Santo
7139,cipó-açu,PORTUGUES,Acre
7139,timbó,PORTUGUES,Acre
7143,cipó timbó,PORTUGUES,Acre/Pará
7143,timbó-açu,PORTUGUES,Acre
7308,tiririca,PORTUGUES,Acre
7373,Cará-de-espinho,PORTUGUES,Brasil
7373,Cipó-jacaré,PORTUGUES,ES
7373,Inhame-de-espinho,PORTUGUES,Brasil
7374,Inhame,PORTUGUES,Norte e Nordeste
7377,Cará-casco-de-cavalo,PORTUGUES,Pernambuco
7377,Cará-do-campo,PORTUGUES,Sul
7379,Cará-assu,PORTUGUES,Bahia
7379,Cará-de-indio,PORTUGUES,Espirito Santo
7379,Cará-peluda,PORTUGUES,Espirito Santo
7383,cará-do-mato,PORTUGUES,Ceará
7383,Caratinga,PORTUGUES,Sudeste
7383,caratinga-roxa,PORTUGUES,Sudeste
7389,Cará,PORTUGUES,MG
7391,Cará,PORTUGUES,Bahia e Minas Gerais
7392,Cará-amarelo,PORTUGUES,Espirito Santo
7397,Dente-de-gato,PORTUGUES,Espirito Santo
7399,Inhame-de-espinho,PORTUGUES,Espirito Santo
7399,japecanga,PORTUGUES,São Paulo
7401,cará-do-sapo,PORTUGUES,São Paulo
7402,cará-de-pedra,PORTUGUES,Rio de Janeiro
7402,inhame-bravo,PORTUGUES,Brasil
7404,Cará,PORTUGUES,Brasil
7404,Cará-do-mato,PORTUGUES,Brasil
7404,cosco-de-burro,PORTUGUES,Brasil
7404,inhame-bravo,PORTUGUES,Brasil
7407,caratinga-branca,PORTUGUES,Rio de Janeiro
7412,Cará-bravo,PORTUGUES,Goiás
7412,Caratinga-brava,PORTUGUES,Bahia
7414,cará-redondo-chato,PORTUGUES,Sudeste
7427,ORVALHINHA,PORTUGUES,SANTA CATARINA
7427,PAPA-MOSCA DE VÊNUS,PORTUGUES,SANTA CATARINA
7431,Caquí da mata,PORTUGUES,Espirito Santo
7436,Caqui do mato,PORTUGUES,Bahia
7436,Guapeva,PORTUGUES,Goiás
7436,Olho de Boi,PORTUGUES,Mato Grosso
7437,fruta de jacú,PORTUGUES,Bahia
7437,marmelinho,PORTUGUES,Minas Gerais
7441,Laranjinha,PORTUGUES,Pernambuco
7446,urucurana,PORTUGUES,Acre
7446,urucurana brava,PORTUGUES,Acre
7447,urucurana,PORTUGUES,Acre
7481,camarinho,PORTUGUES,sul brasileira
7483,camarinha,PORTUGUES,sul
7506,Chuveirinho,PORTUGUES,Goiás
7506,Bem-Casado,PORTUGUES,Minas Gerais
7506,Agarradinho,PORTUGUES,Minas Gerais
7506,Buquê-de-noiva,PORTUGUES,MInas Gerais
7511,gravatá-do-campo,PORTUGUES,SC
7537,Pinheirinho aquático,PORTUGUES,Pará
7562,Capipoantinga,PORTUGUES,Sudeste
7567,Capipoatinga,PORTUGUES,Sudeste
7584,Capipoatinga,PORTUGUES,Sudeste
7585,Capipoatinga,PORTUGUES,Sudeste
7589,Capipoatinga,PORTUGUES,Sudeste
7604,Capipoatinga,PORTUGUES,Sudeste
7606,Capipoatinga,PORTUGUES,Sudeste
7617,Capipoatinga,PORTUGUES,Sudeste
7620,Capipoatinga,PORTUGUES,Sudeste
7628,Capipoatinga,PORTUGUES,Sudeste
7629,Capipoatinga,PORTUGUES,Sudeste
7631,Capipoatinga,PORTUGUES,Sudeste
7638,Capipoatinga,PORTUGUES,Sudeste
7645,Capipoatinga,PORTUGUES,Sudeste
7648,Capipoatinga,PORTUGUES,Sudeste
7681,batinga-roxa,PORTUGUES,Nordeste
7682,fruta-de-pomba,PORTUGUES,Sudeste e Sul do Brasil
7683,fruta-de-pomba,PORTUGUES,Sul
7685,fruta-de-pomba,PORTUGUES,Sul
7685,baga-de-pomba,PORTUGUES,Sul
7685,cocão,PORTUGUES,Sul
7685,concon,PORTUGUES,Sul
7687,baga-depomba,PORTUGUES,Santa Catarina
7687,cocão,PORTUGUES,Santa Catarina
7687,concon,PORTUGUES,Santa Catarina
7687,fruta-de-pomba,PORTUGUES,Santa Catarina
7691,fruta-de-pombo,PORTUGUES,Bahia
7691,fruta-de-pombinha,PORTUGUES,Bahia
7694,coca-del-monte,ESPANHOL,Argentina
7694,concon,PORTUGUES,Sul
7694,cocão,PORTUGUES,Sul
7694,fruta-de-pomba,PORTUGUES,Sul
7694,baga-de-pomba,PORTUGUES,Sul
7695,baga-de-pomba,PORTUGUES,Santa Catarina
7695,cocão,PORTUGUES,Santa Catarina
7695,concon,PORTUGUES,Santa Catarina
7695,fruta-de-pomba,PORTUGUES,Sudeste
7697,chapadinho,PORTUGUES,Goiás; Minas Gerais
7697,fruta-de-tucano,PORTUGUES,Minas Gerais
7697,mercúrio,PORTUGUES,Mato Grosso
7697,pimenta,PORTUGUES,Minas Gerais
7698,concon,PORTUGUES,Sul
7698,fruta-de-pomba,PORTUGUES,Sul
7698,ata-de-cobra,PORTUGUES,Centro-Oeste
7698,arco-de-barril,PORTUGUES,Sudeste
7698,joveve,PORTUGUES,Sudeste
7698,marmeleiro-bravo,PORTUGUES,Paraná
7698,baga-de-pomba,PORTUGUES,Santa Catarina
7698,cocão,PORTUGUES,Sudeste
7698,galinha-choca,PORTUGUES,Sudeste
7698,guajujura,PORTUGUES,Nordeste
7704,fruta-de-pomba,PORTUGUES,Sul
7704,baga-de-pomba,PORTUGUES,Sul
7704,concon,PORTUGUES,Sul
7704,cocão,PORTUGUES,Sul
7714,coca-del-campo,ESPANHOL,Argentina
7714,fruta-de-tucano,PORTUGUES,Sul
7714,cocão,PORTUGUES,Sul
7716,pimentinha,PORTUGUES,Nordeste
7716,cuminxá,PORTUGUES,Nordeste
7716,cumixá/cumichá,PORTUGUES,Nordeste
7716,atracador,PORTUGUES,Mato Grosso
7717,coca-de-índio,PORTUGUES,Argentina
7717,fruta-de-pombo,PORTUGUES,Sul
7717,fruta-de-pomba,PORTUGUES,Sul
7717,baga-de-pomba,PORTUGUES,Sul
7717,concon,PORTUGUES,Sul
7717,cocão,PORTUGUES,Sul
7719,araticuntiaia,PORTUGUES,Sergipe
7724,bom-nome,PORTUGUES,Sergipe
7725,guarda-orvalho,PORTUGUES,Paraíba
7728,arco-de-pipa,PORTUGUES,Sudeste
7728,pau-chorão,PORTUGUES,Sergipe
7730,cumixá,PORTUGUES,Rio Grande do Norte
7730,guarda-orvalho,PORTUGUES,Paraíba
7732,café-bravo,PORTUGUES,Ceará
7735,árbol de pito,ESPANHOL,Uruguai
7735,maria-mole,PORTUGUES,PR
7735,canudo-de-pito; esponja-do-mato; escalônia,PORTUGUES,SC; RS
7736,esponja-do-mato; escalônia,PORTUGUES,Sul
7737,esponja-do-mato; escalônia,PORTUGUES,Sul
7739,esponja-do-mato; escalônia,PORTUGUES,Sul
7741,flor-de-pito,PORTUGUES,Sul
7764,fel-da-terra,PORTUGUES,
7781,cravina-do-campo,PORTUGUES,Santa Catarina
7782,cravina-do-campo-de-flor-rosa,PORTUGUES,Amazônia
7782,gentiana-major,PORTUGUES,Bahia
7784,rosinha,PORTUGUES,Minas Gerais
7990,Flor-da-tierra,ESPANHOL,
